,Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
1033,2023-03-03 16:40:23.000,General ,FBPAGE,Community Engagement ,47736,15254,Photo
1034,2023-03-03 16:40:23.000,General ,FBPAGE,Community Engagement ,47736,15254,Photo
1035,2023-03-03 16:40:23.000,General ,FBPAGE,Community Engagement ,95471,30506,Photo
1036,2023-03-03 16:40:22.393,DOTA2,TWITTER,Community Engagement ,36492,4051,Photo
1037,2023-03-03 16:35:47.177,General ,TWITTER,N/A ,0,0,Video
1038,2023-03-03 16:35:20.829,General ,TWITTER,Community Engagement ,18869,436,Photo
1039,2023-03-03 16:31:49.824,General ,TWITTER,Community Engagement ,23676,1451,Video
1040,2023-03-03 16:31:07.000,General ,FBPAGE,Community Engagement ,39584,4199,Video
1041,2023-03-03 16:29:26.544,DOTA2,TWITTER,Community Engagement ,5561,316,Photo
1042,2023-03-03 16:29:26.000,General ,FBPAGE,Community Engagement ,32758,5622,Photo
1043,2023-03-03 16:27:40.760,DOTA2,TWITTER,Community Engagement ,3035,365,Video
1044,2023-03-03 16:27:23.000,General ,FBPAGE,Community Engagement ,16784,2716,Video
1045,2023-03-03 16:25:37.433,General ,TWITTER,Community Engagement ,12027,395,Video
1046,2023-03-03 16:22:33.836,DOTA2,TWITTER,N/A ,562,9,Text
1047,2023-03-03 16:12:35.000,General ,INSTAGRAM,Community Engagement ,8775,0,Video
1048,2023-03-03 16:11:50.769,DOTA2,TWITTER,Community Engagement ,4918,285,Text
1049,2023-03-03 16:11:50.000,General ,FBPAGE,Community Engagement ,31978,4377,Text
1050,2023-03-03 16:09:49.361,General ,TWITTER,Community Engagement ,300,9,Video
1051,2023-03-03 16:08:44.174,DOTA2,TWITTER,N/A ,1081,65,Text
1052,2023-03-03 16:05:27.159,DOTA2,TWITTER,N/A ,0,0,Video
1053,2023-03-03 16:01:34.554,DOTA2,TWITTER,N/A ,649,28,Text
1054,2023-03-03 16:00:02.570,General ,TWITTER,Community Engagement ,3780,236,Video
1055,2023-03-03 15:58:33.545,General ,TWITTER,Community Engagement ,12942,227,Photo
1056,2023-03-03 15:51:58.559,General ,TWITTER,Community Engagement ,10818,85,Photo
1057,2023-03-03 15:24:53.000,General ,FBPAGE,Community Engagement ,21833,2340,Photo
1058,2023-03-03 15:24:52.485,DOTA2,TWITTER,Community Engagement ,5739,195,Photo
1059,2023-03-03 15:24:32.000,General ,INSTAGRAM,Community Engagement ,9173,0,Photo
1060,2023-03-03 15:24:31.000,General ,FBPAGE,Community Engagement ,13240,333,Photo
1061,2023-03-03 15:24:30.466,General ,TWITTER,Community Engagement ,13811,289,Photo
1062,2023-03-03 13:50:19.000,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
1063,2023-03-03 13:40:03.905,General ,TWITTER,Community Engagement ,1963,33,Text
1064,2023-03-03 13:35:41.000,Content Creators,YOUTUBE,N/A ,2142,38,Video
1065,2023-03-03 13:17:20.000,Content Creators,YOUTUBE,N/A ,1713,39,Video
1066,2023-03-03 13:01:15.485,General ,TWITTER,Evil Exhibited ,22090,949,Video
1067,2023-03-03 12:30:27.000,General ,INSTAGRAM,Evil Exhibited ,14487,225,Video
1068,2023-03-03 12:30:06.000,General ,TIKTOK_BUSINESS,Evil Exhibited ,4605,189,Video
1069,2023-03-03 11:58:28.791,DOTA2,TWITTER,N/A ,273,6,Text
1070,2023-03-03 11:58:02.469,DOTA2,TWITTER,N/A ,230,10,Text
1071,2023-03-03 11:10:55.435,DOTA2,TWITTER,Community Engagement ,12330,641,Photo
1072,2023-03-03 11:10:53.000,General ,FBPAGE,Community Engagement ,53954,15601,Photo
1073,2023-03-03 11:02:14.000,General ,INSTAGRAM,Community Engagement ,10503,0,Photo
1074,2023-03-03 11:01:32.000,General ,INSTAGRAM,Community Engagement ,56508,4577,Photo
1075,2023-03-03 11:00:02.800,General ,TWITTER,Community Engagement ,57957,2007,Photo
1076,2023-03-03 11:00:02.000,General ,FBPAGE,Community Engagement ,28042,3687,Photo
1077,2023-03-03 10:47:09.000,General ,INSTAGRAM,Community Engagement ,11209,0,Photo
1078,2023-03-03 10:45:05.570,DOTA2,TWITTER,N/A ,1649,70,Text
1079,2023-03-03 10:43:39.145,DOTA2,TWITTER,N/A ,0,0,Text
1080,2023-03-03 10:43:34.466,DOTA2,TWITTER,N/A ,0,0,Text
1081,2023-03-03 10:41:44.184,DOTA2,TWITTER,Community Engagement ,14379,716,Photo
1082,2023-03-03 10:41:44.000,General ,FBPAGE,Community Engagement ,58859,16292,Photo
1083,2023-03-03 10:40:35.000,General ,FBPAGE,Community Engagement ,23504,2171,Photo
1084,2023-03-03 10:40:31.577,General ,TWITTER,Community Engagement ,32524,1091,Photo
1085,2023-03-03 10:39:41.296,DOTA2,TWITTER,Community Engagement ,5503,803,Video
1086,2023-03-03 10:39:33.764,General ,TWITTER,Community Engagement ,18874,1591,Video
1087,2023-03-03 10:39:19.000,General ,FBPAGE,Community Engagement ,39749,10084,Video
1088,2023-03-03 10:38:55.000,General ,FBPAGE,Community Engagement ,99038,13938,Video
1089,2023-03-03 10:34:32.913,DOTA2,TWITTER,N/A ,4197,279,Photo
1090,2023-03-03 10:27:03.000,Valorant,YOUTUBE,Evil Exhibited ,522,35,Video
1091,2023-03-03 09:44:30.461,General ,TWITTER,Community Engagement ,36500,274,Text
1092,2023-03-03 09:42:55.757,DOTA2,TWITTER,Community Engagement ,4452,246,Photo
1093,2023-03-03 09:42:54.000,General ,FBPAGE,Community Engagement ,32047,6332,Photo
1094,2023-03-03 09:36:36.237,DOTA2,TWITTER,N/A ,0,0,Photo
1095,2023-03-03 09:29:02.325,DOTA2,TWITTER,N/A ,967,31,Text
1096,2023-03-03 09:28:38.089,DOTA2,TWITTER,N/A ,1793,97,Text
1097,2023-03-03 09:25:21.000,General ,FBPAGE,N/A ,0,0,Photo
1098,2023-03-03 09:25:21.000,General ,FBPAGE,N/A ,0,0,Photo
1099,2023-03-03 09:23:39.000,General ,FBPAGE,Community Engagement ,24127,4912,Video
1100,2023-03-03 09:21:22.298,DOTA2,TWITTER,N/A ,6900,1040,Mixed
1101,2023-03-03 09:19:58.601,General ,TWITTER,Community Engagement ,15259,836,Video
1102,2023-03-03 09:19:20.000,General ,FBPAGE,Community Engagement ,20187,2892,Video
1103,2023-03-03 09:17:11.530,DOTA2,TWITTER,N/A ,2636,196,Text
1104,2023-03-03 09:06:25.000,General ,INSTAGRAM,Evil Exhibited ,10183,112,Video
1105,2023-03-03 09:00:08.000,General ,TIKTOK_BUSINESS,Evil Exhibited ,403,15,Video
1106,2023-03-03 09:00:06.503,Valorant,YOUTUBE,Evil Exhibited ,56,5,Video
1107,2023-03-03 08:28:30.986,DOTA2,TWITTER,N/A ,0,0,Video
1108,2023-03-03 08:27:04.539,DOTA2,TWITTER,N/A ,1074,75,Text
1109,2023-03-03 08:23:41.120,DOTA2,TWITTER,N/A ,514,44,Video
1110,2023-03-03 08:18:56.909,General ,TWITTER,Community Engagement ,26373,1753,Video
1111,2023-03-03 08:18:18.000,General ,FBPAGE,Community Engagement ,90982,14091,Video
1112,2023-03-03 08:17:06.737,DOTA2,TWITTER,Community Engagement ,5932,251,Photo
1113,2023-03-03 08:17:06.000,General ,FBPAGE,Community Engagement ,32911,4127,Photo
1114,2023-03-03 08:13:08.000,General ,FBPAGE,N/A ,0,0,Text
1115,2023-03-03 08:06:02.115,DOTA2,TWITTER,Community Engagement ,3031,204,Photo
1116,2023-03-03 08:06:01.000,General ,FBPAGE,Community Engagement ,28110,3214,Photo
1117,2023-03-03 08:01:03.550,DOTA2,TWITTER,N/A ,0,0,Photo
1118,2023-03-03 08:01:02.233,DOTA2,TWITTER,N/A ,342,14,Text
1119,2023-03-03 07:39:22.776,DOTA2,TWITTER,N/A ,0,0,Video
1120,2023-03-03 07:29:43.261,DOTA2,TWITTER,N/A ,270,16,Text
1121,2023-03-03 07:03:26.000,General ,INSTAGRAM,Community Engagement ,11688,0,Photo
1122,2023-03-03 07:02:58.076,DOTA2,TWITTER,Community Engagement ,2578,126,Photo
1123,2023-03-03 07:02:58.000,General ,FBPAGE,Community Engagement ,16752,1345,Photo
1124,2023-03-03 07:02:58.000,General ,INSTAGRAM,Community Engagement ,12706,0,Photo
1125,2023-03-03 07:00:58.025,General ,TWITTER,Community Engagement ,11531,183,Photo
1126,2023-03-03 07:00:58.000,General ,FBPAGE,Community Engagement ,15167,538,Photo
1127,2023-03-03 06:45:34.000,General ,INSTAGRAM,Community Engagement ,34057,3559,Photo
1128,2023-03-03 06:45:30.000,General ,FBPAGE,Community Engagement ,37989,4481,Photo
1129,2023-03-03 06:45:24.140,General ,TWITTER,Community Engagement ,16508,345,Photo
1130,2023-03-03 05:53:30.000,General ,FBPAGE,N/A ,0,0,Photo
1131,2023-03-03 05:53:29.000,General ,FBPAGE,N/A ,0,0,Photo
1132,2023-03-03 05:53:27.470,DOTA2,TWITTER,N/A ,1226,41,Photo
1133,2023-03-03 05:52:44.496,DOTA2,TWITTER,Community Engagement ,3007,118,Photo
1134,2023-03-03 05:52:43.000,General ,FBPAGE,Community Engagement ,41082,4065,Photo
1135,2023-03-02 16:37:59.078,DOTA2,TWITTER,N/A ,2441,438,Video
1136,2023-03-02 15:56:40.498,DOTA2,TWITTER,Community Engagement ,1469,36,Photo
1137,2023-03-02 15:56:39.000,General ,FBPAGE,Community Engagement ,35249,5114,Photo
1138,2023-03-02 15:55:59.397,General ,TWITTER,Community Engagement ,54248,969,Photo
1139,2023-03-02 15:30:04.570,General ,TWITTER,Community Engagement ,2003,76,Video
1140,2023-03-02 15:29:45.745,General ,TWITTER,Community Engagement ,15845,536,Video
1141,2023-03-02 15:05:07.307,General ,TWITTER,Community Engagement ,27080,217,Photo
1142,2023-03-02 15:05:00.033,DOTA2,TWITTER,Community Engagement ,929,10,Photo
1143,2023-03-02 15:04:59.000,General ,FBPAGE,Community Engagement ,30271,2149,Photo
1144,2023-03-02 14:00:33.000,General ,INSTAGRAM,Evergreen ,11161,169,Video
1145,2023-03-02 14:00:06.000,General ,TIKTOK_BUSINESS,Evergreen ,30673,2256,Video
1146,2023-03-02 14:00:04.908,General ,YOUTUBE,Evergreen ,1290,53,Video
1147,2023-03-02 12:00:06.734,General,LINKEDIN_COMPANY,Community Engagement ,961,16,Photo
1148,2023-03-02 12:00:02.363,General ,TWITTER,Community Engagement ,50625,621,Photo
1149,2023-03-01 15:18:17.315,DOTA2,TWITTER,N/A ,17361,2060,Photo
1150,2023-03-01 15:12:30.227,DOTA2,TWITTER,N/A ,529,12,Text
1151,2023-03-01 14:58:30.507,DOTA2,TWITTER,N/A ,910,52,Text
1152,2023-03-01 14:56:17.130,DOTA2,TWITTER,N/A ,288,4,Text
1153,2023-03-01 14:55:54.783,DOTA2,TWITTER,Community Engagement ,8072,662,Photo
1154,2023-03-01 14:55:53.000,General ,FBPAGE,Community Engagement ,44578,11592,Photo
1155,2023-03-01 14:51:47.806,DOTA2,TWITTER,N/A ,892,28,Text
1156,2023-03-01 14:49:27.439,DOTA2,TWITTER,Community Engagement ,9142,503,Photo
1157,2023-03-01 14:49:26.000,General ,FBPAGE,Community Engagement ,52933,15257,Photo
1158,2023-03-01 13:41:26.800,DOTA2,TWITTER,Community Engagement ,4583,166,Photo
1159,2023-03-01 13:41:25.000,General ,FBPAGE,Community Engagement ,38798,6510,Photo
1160,2023-03-01 13:29:00.365,DOTA2,TWITTER,Community Engagement ,5427,1023,Video
1161,2023-03-01 13:28:38.000,General ,FBPAGE,Community Engagement ,44457,13939,Video
1162,2023-03-01 13:22:56.225,DOTA2,TWITTER,N/A ,186,4,Text
1163,2023-03-01 13:21:52.187,DOTA2,TWITTER,N/A ,4852,228,Photo
1164,2023-03-01 13:12:16.373,DOTA2,TWITTER,N/A ,405,7,Text
1165,2023-03-01 13:08:01.996,DOTA2,TWITTER,N/A ,5033,400,Text
1166,2023-03-01 12:47:38.348,DOTA2,TWITTER,N/A ,382,13,Text
1167,2023-03-01 12:30:35.382,DOTA2,TWITTER,N/A ,811,45,Text
1168,2023-03-01 12:25:20.000,General ,INSTAGRAM,N/A ,11081,0,Photo
1169,2023-03-01 12:25:11.000,General ,FBPAGE,Community Engagement ,14299,630,Photo
1170,2023-03-01 12:25:10.960,General ,TWITTER,Community Engagement ,21726,457,Photo
1171,2023-03-01 12:24:13.000,General ,FBPAGE,N/A ,0,0,Link
1172,2023-03-01 12:23:59.000,General ,FBPAGE,Community Engagement ,22602,2139,Photo
1173,2023-03-01 12:23:58.096,DOTA2,TWITTER,Community Engagement ,4556,110,Photo
1174,2023-03-01 12:08:20.000,General ,INSTAGRAM,Evil Exhibited ,10215,127,Video
1175,2023-03-01 12:00:13.000,General ,TIKTOK_BUSINESS,Evil Exhibited ,480,13,Video
1176,2023-03-01 12:00:09.572,Valorant,YOUTUBE,Evil Exhibited ,34,3,Video
1177,2023-03-01 10:19:59.000,General ,FBPAGE,Community Engagement ,47393,4353,Photo
1178,2023-03-01 10:16:48.508,General ,TWITTER,Community Engagement ,29705,698,Photo
1179,2023-03-01 09:06:50.000,General ,INSTAGRAM,Evergreen ,13030,148,Video
1180,2023-03-01 09:00:09.000,General ,TIKTOK_BUSINESS,Evergreen ,476,13,Video
1181,2023-03-01 09:00:08.716,General ,YOUTUBE,Evergreen ,310,4,Video
1182,2023-03-01 09:00:03.685,General ,TWITTER,Community Engagement ,11724,20,Link
1183,2023-03-01 09:00:03.221,General ,TWITTER,Community Engagement ,12082,29,Link
1184,2023-03-01 09:00:02.761,General ,TWITTER,Community Engagement ,3012,11,Link
1185,2023-03-01 09:00:01.846,General ,TWITTER,Community Engagement ,3111,16,Link
1186,2023-03-01 09:00:01.611,General,LINKEDIN_COMPANY,Community Engagement ,2190,30,Link
1187,2023-03-01 09:00:00.699,General ,TWITTER,Community Engagement ,18318,157,Text
1188,2023-03-01 07:26:47.528,DOTA2,TWITTER,N/A ,1575,54,Photo
1189,2023-03-01 07:26:04.000,General ,FBPAGE,N/A ,0,0,Photo
1190,2023-03-01 07:25:19.632,DOTA2,TWITTER,Community Engagement ,5282,458,Photo
1191,2023-03-01 07:25:18.000,General ,FBPAGE,Community Engagement ,69832,41102,Photo
1192,2023-02-28 21:07:03.753,General ,INSTAGRAM,N/A ,0,0,Text
1193,2023-02-28 18:07:19.334,CSGO,TWITTER,Community Engagement ,2432,84,Text
1194,2023-02-28 17:06:09.417,CSGO,TWITTER,Community Engagement ,3921,99,Photo
1195,2023-02-28 16:35:44.235,DOTA2,TWITTER,N/A ,1291,67,Text
1196,2023-02-28 15:44:05.016,DOTA2,TWITTER,N/A ,691,14,Text
1197,2023-02-28 15:31:29.520,General ,TWITTER,Community Engagement ,2014,76,Text
1198,2023-02-28 15:29:06.658,DOTA2,TWITTER,Community Engagement ,8105,540,Photo
1199,2023-02-28 15:29:05.000,General ,FBPAGE,Community Engagement ,42837,15272,Photo
1200,2023-02-28 15:28:31.068,General ,TWITTER,Community Engagement ,30645,856,Photo
1201,2023-02-28 15:28:31.000,General ,FBPAGE,Community Engagement ,18890,2477,Photo
1202,2023-02-28 15:25:09.723,DOTA2,TWITTER,Community Engagement ,3027,296,Video
1203,2023-02-28 15:24:47.000,General ,FBPAGE,Community Engagement ,16448,2587,Video
1204,2023-02-28 14:58:53.943,DOTA2,TWITTER,Community Engagement ,1299,31,Text
1205,2023-02-28 14:58:53.000,General ,FBPAGE,Community Engagement ,27657,3696,Text
1206,2023-02-28 14:54:44.482,DOTA2,TWITTER,N/A ,2797,124,Photo
1207,2023-02-28 13:55:37.506,DOTA2,TWITTER,N/A ,538,29,Text
1208,2023-02-28 13:52:33.241,General ,TWITTER,Community Engagement ,21423,238,Photo
1209,2023-02-28 13:52:32.000,General ,FBPAGE,Community Engagement ,16251,1785,Photo
1210,2023-02-28 13:51:03.772,DOTA2,TWITTER,Community Engagement ,4127,160,Photo
1211,2023-02-28 13:51:02.000,General ,FBPAGE,Community Engagement ,36289,6919,Photo
1212,2023-02-28 13:46:31.670,DOTA2,TWITTER,N/A ,1508,34,Text
1213,2023-02-28 13:42:46.003,General ,TWITTER,Community Engagement ,15974,106,Photo
1214,2023-02-28 13:39:13.778,General ,TWITTER,Community Engagement ,29101,220,Text
1215,2023-02-28 13:27:50.033,DOTA2,TWITTER,Community Engagement ,4169,626,Video
1216,2023-02-28 13:27:28.000,General ,FBPAGE,Community Engagement ,28362,5536,Video
1217,2023-02-28 13:06:22.000,General ,INSTAGRAM,Evergreen ,31284,1633,Video
1218,2023-02-28 13:00:07.000,General ,TIKTOK_BUSINESS,Evergreen ,659,43,Video
1219,2023-02-28 13:00:05.326,General ,YOUTUBE,Evergreen ,379,19,Video
1220,2023-02-28 12:44:12.478,DOTA2,TWITTER,N/A ,78,7,Text
1221,2023-02-28 12:38:37.518,DOTA2,TWITTER,N/A ,168,10,Link
1222,2023-02-28 12:34:45.715,DOTA2,TWITTER,Community Engagement ,6250,722,Video
1223,2023-02-28 12:34:34.000,General ,FBPAGE,Community Engagement ,15005,2215,Video
1224,2023-02-28 12:33:34.997,General ,TWITTER,Community Engagement ,3080,71,Text
1225,2023-02-28 12:26:59.000,General ,INSTAGRAM,Community Engagement ,7665,0,Video
1226,2023-02-28 12:19:26.924,General ,TWITTER,Community Engagement ,26308,411,Text
1227,2023-02-28 12:17:15.339,DOTA2,TWITTER,Community Engagement ,38148,2452,Video
1228,2023-02-28 12:16:26.000,General ,FBPAGE,Community Engagement ,39221,12415,Video
1229,2023-02-28 12:15:28.000,General ,INSTAGRAM,Community Engagement ,8286,0,Video
1230,2023-02-28 12:13:51.000,General ,INSTAGRAM,Community Engagement ,9175,0,Photo
1231,2023-02-28 12:00:22.000,General ,FBPAGE,Community Engagement ,42979,9569,Video
1232,2023-02-28 11:54:27.312,General ,TWITTER,Community Engagement ,60585,4255,Video
1233,2023-02-28 11:53:09.660,DOTA2,TWITTER,N/A ,10300,480,Text
1234,2023-02-28 11:46:35.724,DOTA2,TWITTER,N/A ,396,16,Text
1235,2023-02-28 11:45:46.408,General ,TWITTER,Community Engagement ,17839,187,Photo
1236,2023-02-28 11:45:46.000,General ,FBPAGE,Community Engagement ,12131,618,Photo
1237,2023-02-28 11:45:39.000,General ,FBPAGE,N/A ,0,0,Link
1238,2023-02-28 11:45:12.000,General ,FBPAGE,Community Engagement ,35374,5236,Photo
1239,2023-02-28 11:45:11.980,DOTA2,TWITTER,Community Engagement ,2364,110,Photo
1240,2023-02-28 11:28:17.847,DOTA2,TWITTER,N/A ,4076,141,Text
1241,2023-02-28 10:15:15.000,General ,INSTAGRAM,Community Engagement ,23547,2322,Photo
1242,2023-02-28 10:00:35.000,General ,INSTAGRAM,Evergreen ,9115,96,Video
1243,2023-02-28 10:00:10.000,General ,TIKTOK_BUSINESS,Evergreen ,1287,50,Video
1244,2023-02-28 10:00:04.705,General ,TWITTER,Community Engagement ,21451,251,Photo
1245,2023-02-28 10:00:04.182,General ,YOUTUBE,Evergreen ,588,26,Video
1246,2023-02-28 10:00:04.000,General ,FBPAGE,Community Engagement ,11902,1006,Photo
1247,2023-02-28 08:28:52.555,DOTA2,TWITTER,N/A ,287,12,Text
1248,2023-02-28 08:26:22.000,General ,FBPAGE,N/A ,0,0,Text
1249,2023-02-28 08:25:31.000,General ,FBPAGE,N/A ,0,0,Text
1250,2023-02-28 08:07:22.459,DOTA2,TWITTER,N/A ,261,0,Text
1251,2023-02-28 08:04:59.822,DOTA2,TWITTER,Community Engagement ,9746,710,Photo
1252,2023-02-28 08:04:59.000,General ,FBPAGE,Community Engagement ,35712,10644,Photo
1253,2023-02-28 07:13:20.231,DOTA2,TWITTER,N/A ,1650,92,Photo
1254,2023-02-28 05:18:48.507,DOTA2,TWITTER,Community Engagement ,13350,2164,Photo
1255,2023-02-28 05:18:48.000,General ,FBPAGE,Community Engagement ,57330,32380,Photo
1256,2023-02-28 05:18:48.000,General ,FBPAGE,Community Engagement ,28665,16190,Photo
1257,2023-02-28 05:18:48.000,General ,FBPAGE,Community Engagement ,28665,16190,Photo
1258,2023-02-27 18:09:48.082,General ,TWITTER,N/A ,0,0,Link
1259,2023-02-27 17:42:55.665,General ,TWITTER,Community Engagement ,4087,193,Text
1260,2023-02-27 17:41:49.981,General ,TWITTER,N/A ,0,0,Text
1261,2023-02-27 13:55:33.806,DOTA2,TWITTER,Community Engagement ,11594,1805,Video
1262,2023-02-27 13:55:21.000,General ,FBPAGE,Community Engagement ,52268,19572,Video
1263,2023-02-27 13:30:45.000,General ,INSTAGRAM,Evergreen ,31158,1162,Video
1264,2023-02-27 13:30:08.000,General ,TIKTOK_BUSINESS,Evergreen ,1210,22,Video
1265,2023-02-27 13:30:06.353,General ,YOUTUBE,Evergreen ,303,11,Video
1266,2023-02-27 08:30:07.019,DOTA2,TWITTER,N/A ,896,24,Text
1267,2023-02-27 07:58:03.000,General ,INSTAGRAM,Evergreen ,32375,1014,Video
1268,2023-02-27 07:57:45.000,General ,TIKTOK_BUSINESS,Evergreen ,1277,66,Video
1269,2023-02-27 07:57:42.807,General ,YOUTUBE,Evergreen ,265,16,Video
1270,2023-02-27 06:47:27.379,DOTA2,TWITTER,N/A ,980,28,Text
1271,2023-02-26 20:55:41.562,DOTA2,TWITTER,N/A ,373,7,Text
1272,2023-02-26 20:48:33.000,General ,FBPAGE,Community Engagement ,48847,25186,Photo
1273,2023-02-26 20:37:17.832,DOTA2,TWITTER,N/A ,7603,382,Text
1274,2023-02-26 18:32:52.524,General ,TWITTER,Community Engagement ,21015,215,Photo
1275,2023-02-26 17:10:27.825,General ,TWITTER,Community Engagement ,15845,46,Photo
1276,2023-02-26 16:40:39.961,General ,TWITTER,Community Engagement ,408,7,Video
1277,2023-02-26 16:34:15.988,General ,TWITTER,Community Engagement ,26417,469,Video
1278,2023-02-26 16:32:04.366,General ,INSTAGRAM,N/A ,0,0,Text
1279,2023-02-26 16:31:49.000,General ,INSTAGRAM,Community Engagement ,9415,117,Video
1280,2023-02-26 11:00:33.000,General ,INSTAGRAM,Evergreen ,11697,177,Video
1281,2023-02-26 11:00:27.495,General ,TWITTER,Community Engagement ,27512,1242,Video
1282,2023-02-26 11:00:06.000,General ,TIKTOK_BUSINESS,Evergreen ,1626,69,Video
1283,2023-02-26 11:00:03.497,General ,YOUTUBE,Evergreen ,596,24,Video
1284,2023-02-26 10:06:23.280,DOTA2,TWITTER,N/A ,0,0,Text
1285,2023-02-26 09:36:42.774,DOTA2,TWITTER,N/A ,323,4,Text
1286,2023-02-26 09:33:46.086,DOTA2,TWITTER,N/A ,379,5,Text
1287,2023-02-26 09:25:07.190,DOTA2,TWITTER,N/A ,2365,108,Text
1288,2023-02-26 09:22:43.323,DOTA2,TWITTER,Community Engagement ,4631,344,Photo
1289,2023-02-26 09:22:42.000,General ,FBPAGE,Community Engagement ,39490,9650,Photo
1290,2023-02-26 09:14:30.000,General ,INSTAGRAM,Community Engagement ,10325,0,Photo
1291,2023-02-26 09:14:19.827,DOTA2,TWITTER,N/A ,648,9,Text
1292,2023-02-26 09:13:09.333,DOTA2,TWITTER,N/A ,1005,26,Text
1293,2023-02-26 09:12:40.262,General ,TWITTER,Community Engagement ,1569,167,Text
1294,2023-02-26 09:12:18.000,General ,FBPAGE,N/A ,0,0,Text
1295,2023-02-26 09:11:05.114,DOTA2,TWITTER,Community Engagement ,39432,1098,Photo
1296,2023-02-26 09:11:04.000,General ,FBPAGE,Community Engagement ,56192,13905,Photo
1297,2023-02-26 09:10:55.000,General ,INSTAGRAM,Community Engagement ,33657,2202,Photo
1298,2023-02-26 09:10:45.860,General ,TWITTER,Community Engagement ,60313,839,Photo
1299,2023-02-26 09:10:45.000,General ,FBPAGE,Community Engagement ,19545,1137,Photo
1300,2023-02-26 09:09:00.000,General ,FBPAGE,Community Engagement ,19262,1682,Photo
1301,2023-02-26 09:08:59.951,General ,TWITTER,Community Engagement ,23858,376,Photo
1302,2023-02-26 09:08:34.611,DOTA2,TWITTER,Community Engagement ,3539,246,Photo
1303,2023-02-26 09:08:33.000,General ,FBPAGE,Community Engagement ,40128,8674,Photo
1304,2023-02-26 08:38:25.581,General ,TWITTER,Community Engagement ,18585,945,Video
1305,2023-02-26 08:37:57.000,General ,FBPAGE,Community Engagement ,29979,6142,Video
1306,2023-02-26 08:36:47.000,General ,FBPAGE,Community Engagement ,42542,10687,Photo
1307,2023-02-26 08:36:43.018,DOTA2,TWITTER,Community Engagement ,5613,549,Photo
1308,2023-02-26 08:24:56.000,General ,FBPAGE,N/A ,0,0,Text
1309,2023-02-26 08:23:59.000,General ,FBPAGE,N/A ,0,0,Text
1310,2023-02-26 08:23:34.000,General ,FBPAGE,N/A ,0,0,Text
1311,2023-02-26 08:23:09.000,General ,FBPAGE,N/A ,0,0,Text
1312,2023-02-26 08:23:01.000,General ,FBPAGE,N/A ,0,0,Text
1313,2023-02-26 08:12:16.000,General ,FBPAGE,N/A ,0,0,Text
1314,2023-02-26 08:08:27.000,General ,FBPAGE,N/A ,0,0,Text
1315,2023-02-26 08:05:32.715,DOTA2,TWITTER,N/A ,2920,58,Text
1316,2023-02-26 07:50:11.535,General ,TWITTER,Community Engagement ,15905,165,Photo
1317,2023-02-26 07:50:11.000,General ,FBPAGE,Community Engagement ,11189,1100,Photo
1318,2023-02-26 07:48:32.282,DOTA2,TWITTER,Community Engagement ,3211,218,Photo
1319,2023-02-26 07:48:31.000,General ,FBPAGE,Community Engagement ,40767,9021,Photo
1320,2023-02-26 07:07:24.937,DOTA2,TWITTER,N/A ,280,2,Text
1321,2023-02-26 07:03:44.000,General ,FBPAGE,N/A ,0,0,Link
1322,2023-02-26 07:03:20.032,General ,TWITTER,Community Engagement ,12764,65,Photo
1323,2023-02-26 07:03:20.000,General ,FBPAGE,Community Engagement ,11374,477,Photo
